Order Date,Ship Date,Ship Mode,Customer Name,Segment,Country,City,State,Postal Code,Region,Category,Sub-Category,Product Name,Sales,Week_Number,Year,Month,Month_Name,Day_of_Week,Quarter,Season,Shipping Days
2017-09-02,2017-09-08,Standard Class,Toby Gnade,Consumer,United States,Des Moines,Washington,98198,West,Technology,Copiers,Hewlett Packard 610 Color Digital Copier / Printer,999.98,35,2017,9,September,Saturday,3,Autumn,6
2016-08-02,2016-08-06,Standard Class,Darren Koutras,Consumer,United States,Springfield,Oregon,97477,West,Furniture,Tables,Balt Split Level Computer Training Table,277.5,31,2016,8,August,Tuesday,3,Summer,4
2016-11-21,2016-11-25,Standard Class,Shahid Shariari,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Furniture,Tables,"Bevis Oval Conference Table, Walnut",1252.704,47,2016,11,November,Monday,4,Autumn,4
2016-11-21,2016-11-25,Standard Class,Shahid Shariari,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",110.97,47,2016,11,November,Monday,4,Autumn,4
2018-05-18,2018-05-22,Standard Class,Brendan Murry,Corporate,United States,Chicago,Illinois,60653,Central,Furniture,Furnishings,Flat Face Poster Frame,22.608,20,2018,5,May,Friday,2,Spring,4
2018-05-18,2018-05-22,Standard Class,Brendan Murry,Corporate,United States,Chicago,Illinois,60653,Central,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,1.892,20,2018,5,May,Friday,2,Spring,4
2018-07-23,2018-07-27,Standard Class,Maribeth Yedwab,Corporate,United States,Chicago,Illinois,60623,Central,Office Supplies,Paper,Xerox 1909,63.312,30,2018,7,July,Monday,3,Summer,4
2016-09-13,2016-09-17,Second Class,Arthur Gainer,Consumer,United States,Chicago,Illinois,60623,Central,Office Supplies,Envelopes,Staple envelope,7.824,37,2016,9,September,Tuesday,3,Autumn,4
2016-09-13,2016-09-17,Second Class,Arthur Gainer,Consumer,United States,Chicago,Illinois,60623,Central,Furniture,Chairs,"Global Value Steno Chair, Gray",170.072,37,2016,9,September,Tuesday,3,Autumn,4
2017-12-10,2017-12-16,Standard Class,Bart Watters,Corporate,United States,New York City,New York,10024,East,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",62.82,49,2017,12,December,Sunday,4,Winter,6
2016-10-02,2016-10-05,Second Class,Sheri Gordon,Consumer,United States,Rockville,Maryland,20852,East,Office Supplies,Paper,Xerox 202,19.44,39,2016,10,October,Sunday,4,Autumn,3
2016-10-02,2016-10-05,Second Class,Sheri Gordon,Consumer,United States,Rockville,Maryland,20852,East,Office Supplies,Binders,GBC Plastic Binding Combs,7.38,39,2016,10,October,Sunday,4,Autumn,3
2018-11-17,2018-11-21,Standard Class,Christopher Conant,Consumer,United States,New York City,New York,10011,East,Office Supplies,Paper,Xerox 1905,38.88,46,2018,11,November,Saturday,4,Autumn,4
2018-11-17,2018-11-21,Standard Class,Christopher Conant,Consumer,United States,New York City,New York,10011,East,Furniture,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",187.76,46,2018,11,November,Saturday,4,Autumn,4
2016-11-30,2016-12-03,First Class,Lena Radford,Consumer,United States,Durham,North Carolina,27707,South,Office Supplies,Binders,Avery Durable Binders,6.048,48,2016,11,November,Wednesday,4,Autumn,3
2016-11-30,2016-12-03,First Class,Lena Radford,Consumer,United States,Durham,North Carolina,27707,South,Office Supplies,Appliances,Belkin 8 Outlet Surge Protector,98.352,48,2016,11,November,Wednesday,4,Autumn,3
2016-11-30,2016-12-03,First Class,Lena Radford,Consumer,United States,Durham,North Carolina,27707,South,Furniture,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,335.744,48,2016,11,November,Wednesday,4,Autumn,3
2016-12-06,2016-12-11,Second Class,David Bremer,Corporate,United States,Santa Barbara,California,93101,West,Office Supplies,Paper,Spiral Phone Message Books with Labels by Adams,8.96,49,2016,12,December,Tuesday,4,Winter,5
2018-09-05,2018-09-09,Standard Class,Liz Preis,Consumer,United States,Knoxville,Tennessee,37918,South,Technology,Accessories,Maxell LTO Ultrium - 800 GB,89.568,36,2018,9,September,Wednesday,3,Autumn,4
2018-09-05,2018-09-09,Standard Class,Liz Preis,Consumer,United States,Knoxville,Tennessee,37918,South,Office Supplies,Art,Model L Table or Wall-Mount Pencil Sharpener,71.96,36,2018,9,September,Wednesday,3,Autumn,4
2018-09-05,2018-09-09,Standard Class,Liz Preis,Consumer,United States,Knoxville,Tennessee,37918,South,Office Supplies,Paper,Xerox 220,15.552,36,2018,9,September,Wednesday,3,Autumn,4
2018-04-24,2018-04-30,Standard Class,Art Ferguson,Consumer,United States,Chicago,Illinois,60610,Central,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",10.43,17,2018,4,April,Tuesday,2,Spring,6
2018-04-24,2018-04-30,Standard Class,Art Ferguson,Consumer,United States,Chicago,Illinois,60610,Central,Office Supplies,Storage,Safco Industrial Wire Shelving System,72.784,17,2018,4,April,Tuesday,2,Spring,6
2016-11-08,2016-11-08,Same Day,Keith Dawkins,Corporate,United States,New York City,New York,10024,East,Office Supplies,Storage,Fellowes Desktop Hanging File Manager,67.15,45,2016,11,November,Tuesday,4,Autumn,0
2016-11-08,2016-11-08,Same Day,Keith Dawkins,Corporate,United States,New York City,New York,10024,East,Technology,Phones,Mitel MiVoice 5330e IP Phone,549.98,45,2016,11,November,Tuesday,4,Autumn,0
2016-11-08,2016-11-08,Same Day,Keith Dawkins,Corporate,United States,New York City,New York,10024,East,Furniture,Furnishings,Nu-Dell EZ-Mount Plastic Wall Frames,11.82,45,2016,11,November,Tuesday,4,Autumn,0
2016-11-08,2016-11-08,Same Day,Keith Dawkins,Corporate,United States,New York City,New York,10024,East,Technology,Machines,Zebra ZM400 Thermal Label Printer,4643.8,45,2016,11,November,Tuesday,4,Autumn,0
2016-11-08,2016-11-08,Same Day,Keith Dawkins,Corporate,United States,New York City,New York,10024,East,Furniture,Chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs,577.764,45,2016,11,November,Tuesday,4,Autumn,0
2016-04-26,2016-04-30,Standard Class,Sue Ann Reed,Consumer,United States,Daytona Beach,Florida,32114,South,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,191.5155,17,2016,4,April,Tuesday,2,Spring,4
2016-04-26,2016-04-30,Standard Class,Sue Ann Reed,Consumer,United States,Daytona Beach,Florida,32114,South,Office Supplies,Art,Crayola Colored Pencils,2.624,17,2016,4,April,Tuesday,2,Spring,4
2016-09-20,2016-09-24,Standard Class,Barry Gonzalez,Consumer,United States,Nashville,Tennessee,37211,South,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,1369.764,38,2016,9,September,Tuesday,3,Autumn,4
2016-09-20,2016-09-24,Standard Class,Barry Gonzalez,Consumer,United States,Nashville,Tennessee,37211,South,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",294.368,38,2016,9,September,Tuesday,3,Autumn,4
2018-09-07,2018-09-12,Standard Class,Dario Medina,Corporate,United States,Nashville,Tennessee,37211,South,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,81.568,36,2018,9,September,Friday,3,Autumn,5
2017-11-07,2017-11-12,Standard Class,Michael Chen,Consumer,United States,Dallas,Texas,75220,Central,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock with Quartz Movement",44.46,45,2017,11,November,Tuesday,4,Autumn,5
2017-11-07,2017-11-12,Standard Class,Michael Chen,Consumer,United States,Dallas,Texas,75220,Central,Office Supplies,Storage,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",314.088,45,2017,11,November,Tuesday,4,Autumn,5
2016-09-25,2016-10-02,Standard Class,Marina Lichtenstein,Corporate,United States,Murfreesboro,Tennessee,37130,South,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",6.336,38,2016,9,September,Sunday,3,Autumn,7
2016-09-25,2016-10-02,Standard Class,Marina Lichtenstein,Corporate,United States,Murfreesboro,Tennessee,37130,South,Office Supplies,Paper,Advantus Motivational Note Cards,10.48,38,2016,9,September,Sunday,3,Autumn,7
2016-09-25,2016-10-02,Standard Class,Marina Lichtenstein,Corporate,United States,Murfreesboro,Tennessee,37130,South,Office Supplies,Binders,Wilson Jones data.warehouse D-Ring Binders with DublLock,2.469,38,2016,9,September,Sunday,3,Autumn,7
2016-09-25,2016-10-02,Standard Class,Marina Lichtenstein,Corporate,United States,Murfreesboro,Tennessee,37130,South,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,3.264,38,2016,9,September,Sunday,3,Autumn,7
2015-10-03,2015-10-07,Standard Class,Russell D'Ascenzo,Consumer,United States,Dallas,Texas,75217,Central,Office Supplies,Fasteners,Colored Push Pins,4.344,40,2015,10,October,Saturday,4,Autumn,4
2015-10-03,2015-10-07,Standard Class,Russell D'Ascenzo,Consumer,United States,Dallas,Texas,75217,Central,Furniture,Furnishings,DAX Natural Wood-Tone Poster Frame,31.776,40,2015,10,October,Saturday,4,Autumn,4
2015-10-03,2015-10-07,Standard Class,Russell D'Ascenzo,Consumer,United States,Dallas,Texas,75217,Central,Office Supplies,Labels,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,4.928,40,2015,10,October,Saturday,4,Autumn,4
2015-10-03,2015-10-07,Standard Class,Russell D'Ascenzo,Consumer,United States,Dallas,Texas,75217,Central,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,1.788,40,2015,10,October,Saturday,4,Autumn,4
2015-10-03,2015-10-07,Standard Class,Russell D'Ascenzo,Consumer,United States,Dallas,Texas,75217,Central,Office Supplies,Fasteners,Sterling Rubber Bands by Alliance,15.072,40,2015,10,October,Saturday,4,Autumn,4
2015-02-18,2015-02-24,Standard Class,Aaron Bergman,Consumer,United States,Arlington,Texas,76017,Central,Office Supplies,Storage,Akro Stacking Bins,12.624,8,2015,2,February,Wednesday,1,Winter,6
2017-06-12,2017-06-16,Standard Class,Erin Ashbrook,Corporate,United States,Pasadena,California,91104,West,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",185.88,24,2017,6,June,Monday,2,Summer,4
2017-06-12,2017-06-16,Standard Class,Erin Ashbrook,Corporate,United States,Pasadena,California,91104,West,Office Supplies,Paper,Xerox 228,12.96,24,2017,6,June,Monday,2,Summer,4
2018-11-01,2018-11-04,Second Class,Sandra Flanagan,Consumer,United States,Everett,Massachusetts,2149,East,Office Supplies,Paper,Xerox 1939,189.7,44,2018,11,November,Thursday,4,Autumn,3
2018-11-01,2018-11-04,Second Class,Sandra Flanagan,Consumer,United States,Everett,Massachusetts,2149,East,Office Supplies,Paper,Xerox 1893,40.99,44,2018,11,November,Thursday,4,Autumn,3
2017-04-04,2017-04-08,Second Class,Becky Castell,Home Office,United States,Troy,New York,12180,East,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",82.64,14,2017,4,April,Tuesday,2,Spring,4
2017-04-04,2017-04-08,Second Class,Becky Castell,Home Office,United States,Troy,New York,12180,East,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",31.02,14,2017,4,April,Tuesday,2,Spring,4
2017-04-04,2017-04-08,Second Class,Becky Castell,Home Office,United States,Troy,New York,12180,East,Technology,Accessories,Logitech Trackman Marble Mouse,89.97,14,2017,4,April,Tuesday,2,Spring,4
2017-06-30,2017-07-02,Second Class,Philip Fox,Consumer,United States,Sandy Springs,Georgia,30328,South,Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener,35.97,26,2017,6,June,Friday,2,Summer,2
2017-06-30,2017-07-02,Second Class,Philip Fox,Consumer,United States,Sandy Springs,Georgia,30328,South,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,1266.86,26,2017,6,June,Friday,2,Summer,2
2015-09-22,2015-09-28,Standard Class,Sanjit Engle,Consumer,United States,San Jose,California,95123,West,Office Supplies,Storage,"File Shuttle II and Handi-File, Black",169.45,39,2015,9,September,Tuesday,3,Autumn,6
2015-09-22,2015-09-28,Standard Class,Sanjit Engle,Consumer,United States,San Jose,California,95123,West,Office Supplies,Storage,Tennsco Commercial Shelving,40.68,39,2015,9,September,Tuesday,3,Autumn,6
2018-05-01,2018-05-06,Standard Class,Caroline Jumper,Consumer,United States,Jacksonville,Florida,32216,South,Office Supplies,Supplies,Kleencut Forged Office Shears by Acme United Corporation,3.328,18,2018,5,May,Tuesday,2,Spring,5
2018-05-01,2018-05-06,Standard Class,Caroline Jumper,Consumer,United States,Jacksonville,Florida,32216,South,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,933.262,18,2018,5,May,Tuesday,2,Spring,5
2018-05-01,2018-05-06,Standard Class,Caroline Jumper,Consumer,United States,Jacksonville,Florida,32216,South,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,2803.92,18,2018,5,May,Tuesday,2,Spring,5
2018-10-20,2018-10-20,Same Day,Pete Takahito,Consumer,United States,Jacksonville,Florida,32216,South,Office Supplies,Storage,Woodgrain Magazine Files by Perma,4.768,42,2018,10,October,Saturday,4,Autumn,0
2018-10-20,2018-10-20,Same Day,Pete Takahito,Consumer,United States,Jacksonville,Florida,32216,South,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",6.672,42,2018,10,October,Saturday,4,Autumn,0
2018-10-20,2018-10-20,Same Day,Pete Takahito,Consumer,United States,Jacksonville,Florida,32216,South,Office Supplies,Art,Prang Drawing Pencil Set,4.448,42,2018,10,October,Saturday,4,Autumn,0
2018-10-20,2018-10-20,Same Day,Pete Takahito,Consumer,United States,Jacksonville,Florida,32216,South,Furniture,Furnishings,DAX Wood Document Frame.,43.936,42,2018,10,October,Saturday,4,Autumn,0
2015-09-01,2015-09-05,Standard Class,Lena Hernandez,Consumer,United States,New York City,New York,10009,East,Office Supplies,Binders,Wilson Jones Hanging Recycled Pressboard Data Binders,23.744,36,2015,9,September,Tuesday,3,Autumn,4
2015-09-01,2015-09-05,Standard Class,Lena Hernandez,Consumer,United States,New York City,New York,10009,East,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,357.0,36,2015,9,September,Tuesday,3,Autumn,4
2015-08-12,2015-08-16,Standard Class,Ben Wallace,Consumer,United States,San Francisco,California,94122,West,Technology,Phones,BlackBerry Q10,806.336,33,2015,8,August,Wednesday,3,Summer,4
2015-08-12,2015-08-16,Standard Class,Ben Wallace,Consumer,United States,San Francisco,California,94122,West,Furniture,Furnishings,"Seth Thomas 14"" Day/Date Wall Clock",85.44,33,2015,8,August,Wednesday,3,Summer,4
2015-08-19,2015-08-23,Standard Class,Bill Shonely,Corporate,United States,Columbus,Georgia,31907,South,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,344.91,34,2015,8,August,Wednesday,3,Summer,4
2016-05-10,2016-05-10,Same Day,Dennis Pardue,Home Office,United States,Aurora,Illinois,60505,Central,Office Supplies,Appliances,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,70.97,19,2016,5,May,Tuesday,2,Spring,0
2016-05-10,2016-05-10,Same Day,Dennis Pardue,Home Office,United States,Aurora,Illinois,60505,Central,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener,36.784,19,2016,5,May,Tuesday,2,Spring,0
2017-05-10,2017-05-13,Second Class,Christopher Schild,Home Office,United States,Philadelphia,Pennsylvania,19134,East,Technology,Phones,ClearOne CHATAttach 160 - speaker phone,743.988,19,2017,5,May,Wednesday,2,Spring,3
2016-03-05,2016-03-09,Second Class,Maribeth Schnelling,Consumer,United States,Chicago,Illinois,60653,Central,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",11.212,9,2016,3,March,Saturday,1,Spring,4
2016-03-05,2016-03-09,Second Class,Maribeth Schnelling,Consumer,United States,Chicago,Illinois,60653,Central,Furniture,Furnishings,Eldon Wave Desk Accessories,4.712,9,2016,3,March,Saturday,1,Spring,4
2016-03-05,2016-03-09,Second Class,Maribeth Schnelling,Consumer,United States,Chicago,Illinois,60653,Central,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,180.98,9,2016,3,March,Saturday,1,Spring,4
2016-03-05,2016-03-09,Second Class,Maribeth Schnelling,Consumer,United States,Chicago,Illinois,60653,Central,Office Supplies,Storage,"Companion Letter/Legal File, Black",60.416,9,2016,3,March,Saturday,1,Spring,4
2018-08-12,2018-08-19,Standard Class,Dana Kaydos,Consumer,United States,Seattle,Washington,98103,West,Technology,Copiers,Hewlett Packard 310 Color Digital Copier,299.99,32,2018,8,August,Sunday,3,Summer,7
2018-08-12,2018-08-19,Standard Class,Dana Kaydos,Consumer,United States,Seattle,Washington,98103,West,Office Supplies,Paper,Xerox 1937,192.16,32,2018,8,August,Sunday,3,Summer,7
2018-08-12,2018-08-19,Standard Class,Dana Kaydos,Consumer,United States,Seattle,Washington,98103,West,Technology,Phones,Grandstream GXP1160 VoIP phone,242.624,32,2018,8,August,Sunday,3,Summer,7
2018-08-12,2018-08-19,Standard Class,Dana Kaydos,Consumer,United States,Seattle,Washington,98103,West,Office Supplies,Storage,Personal File Boxes with Fold-Down Carry Handle,46.74,32,2018,8,August,Sunday,3,Summer,7
2018-08-12,2018-08-19,Standard Class,Dana Kaydos,Consumer,United States,Seattle,Washington,98103,West,Technology,Accessories,"Perixx PERIBOARD-512B, Ergonomic Split Keyboard",174.95,32,2018,8,August,Sunday,3,Summer,7
2018-08-12,2018-08-19,Standard Class,Dana Kaydos,Consumer,United States,Seattle,Washington,98103,West,Office Supplies,Binders,Avery Legal 4-Ring Binder,100.704,32,2018,8,August,Sunday,3,Summer,7
2017-06-26,2017-06-26,Same Day,Skye Norling,Home Office,United States,Roseville,Michigan,48066,Central,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",368.91,26,2017,6,June,Monday,2,Summer,0
2017-06-26,2017-06-26,Same Day,Skye Norling,Home Office,United States,Roseville,Michigan,48066,Central,Office Supplies,Binders,Insertable Tab Post Binder Dividers,8.02,26,2017,6,June,Monday,2,Summer,0
2017-06-26,2017-06-26,Same Day,Skye Norling,Home Office,United States,Roseville,Michigan,48066,Central,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame",171.04,26,2017,6,June,Monday,2,Summer,0
2017-12-15,2017-12-19,Standard Class,Tony Chapman,Home Office,United States,Fayetteville,Arkansas,72701,South,Office Supplies,Paper,Xerox 1958,19.44,50,2017,12,December,Friday,4,Winter,4
